TIME	GEO	UNIT	INDX	COICOP	Value	Flag and Footnotes		
2008M10	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	91.4	e	
2008M10	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	78.6	e	
2008M10	France	Index	 2015=100	Agricultural commodity price index	Beer	79.4	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Food	85	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	74.5	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Bread	75.3	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Meat	90	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	83	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Pork	99.7	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	85.1	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Poultry	96.6	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2008M11	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	98.7	e
2008M11	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	99.2	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	99.2	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	99.2	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Eggs	96.2	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	77.6	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Butter	99.2	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2008M11	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	77.6	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Fruit	84.1	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Vegetables	89.9	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Potatoes	66.9	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Sugar	85.3	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	85.4	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	79.2	e	
2008M11	France	Index	 2015=100	Agricultural commodity price index	Beer	70.6	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Food	84.4	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	72.1	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Bread	72.8	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Meat	88.7	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	82.8	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Pork	95.7	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	86.1	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Poultry	94.9	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2008M12	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	99.8	e
2008M12	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	100.2	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	100.2	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	100.2	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Eggs	97.9	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	73.5	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Butter	100.4	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2008M12	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	73.5	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Fruit	83	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Vegetables	94.9	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Potatoes	65	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Sugar	84.9	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	83.4	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	79.9	e	
2008M12	France	Index	 2015=100	Agricultural commodity price index	Beer	66.2	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Food	86.1	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	74.5	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Bread	74.8	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Meat	88	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	83.3	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Pork	92.5	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	87.2	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Poultry	93.1	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2009M01	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	105.2	e
2009M01	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	106.3	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	106.3	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	106.3	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Eggs	98.4	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	71.8	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Butter	107.1	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2009M01	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	71.8	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Fruit	86	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Vegetables	106.1	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Potatoes	64.8	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Sugar	85.4	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	85	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	80.8	e	
2009M01	France	Index	 2015=100	Agricultural commodity price index	Beer	65.3	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Food	86.5	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	76.2	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Bread	76.1	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Meat	87.7	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	83.5	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Pork	91.6	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	87.5	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Poultry	91.7	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2009M02	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	104.6	e
2009M02	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	105.3	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	105.3	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	105.3	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Eggs	99.7	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	72.2	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Butter	106.3	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2009M02	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	72.2	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Fruit	87.9	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Vegetables	110.2	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Potatoes	65.6	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Sugar	85.6	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	85.9	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	81.1	e	
2009M02	France	Index	 2015=100	Agricultural commodity price index	Beer	65.3	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Food	85.8	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	77.5	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Bread	76.8	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Meat	87.7	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	83.7	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Pork	92.7	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	86.9	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Poultry	90.8	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2009M03	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	97.9	e
2009M03	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	97.4	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	97.4	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	97.4	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Eggs	102	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	74.8	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Butter	97.9	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2009M03	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	74.8	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Fruit	88.6	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Vegetables	107.3	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Potatoes	67.4	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Sugar	85.6	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	86.4	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	80.8	e	
2009M03	France	Index	 2015=100	Agricultural commodity price index	Beer	66.1	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Food	83.8	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	78.2	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Bread	77	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Meat	88.1	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	83.6	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Pork	96.1	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	85.5	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Poultry	90.4	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2009M04	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	85.4	e
2009M04	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	83	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	83	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	83	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Eggs	105.5	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	79.7	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Butter	82.6	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2009M04	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	79.7	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Fruit	88.3	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Vegetables	97.4	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Potatoes	70.3	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Sugar	85.5	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	86.3	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	79.9	e	
2009M04	France	Index	 2015=100	Agricultural commodity price index	Beer	67.9	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Food	82.4	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	77.5	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Bread	76.3	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Meat	88.5	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	83.6	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Pork	98.7	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	83.8	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Poultry	90.2	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2009M05	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	80.7	e
2009M05	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	78.1	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	78.1	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	78.1	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Eggs	103.6	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	80.9	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Butter	77.3	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2009M05	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	80.9	e	
2009M05	France	Index	 2015=100	Agricultural commodity price index	Fruit	86.3	e	
